id,filepath,class,timestamp,x_min,y_min,width,height
421,bird (116).png,bird,,0.3786,0.749,0.3239,0.237
422,cat (7).png,cat,,0.5255,0.6481,0.1744,0.1824
423,bird (117).png,bird,2025-04-19T08:23:39,0.2312,0.5074,0.2015,0.2379
424,podolic_cow (173).png,podolic_cow,,0.6609,0.3425,0.2255,0.6027
426,podolic_cow (175).png,podolic_cow,2025-03-30T13:31:33,0.0,0.0796,0.2119,0.5259
427,boar (66).png,boar,,0.1072,0.1962,0.1697,0.212
428,bird (118).png,bird,2025-02-17T07:34:07,0.6776,0.5499,0.1286,0.1629
432,bird (120).png,bird,,0.326,0.8129,0.2296,0.1851
433,podolic_cow (178).png,podolic_cow,,0.2364,0.0037,0.7635,0.949
435,bird (122).png,bird,,0.2807,0.7907,0.1848,0.2083
436,bird (123).png,bird,2025-04-23T16:39:56,0.3979,0.687,0.1098,0.3092
437,podolic_cow (179).png,podolic_cow,,0.3541,0.0925,0.4567,0.8592
438,boar (67).png,boar,2024-12-22T15:34:01,0.4578,0.1777,0.0625,0.1351
440,bird (124).png,bird,,0.3453,0.8861,0.0369,0.0805
441,podolic_cow (180).png,podolic_cow,,0.4859,0.1416,0.3505,0.7509
443,podolic_cow (181).png,podolic_cow,2025-01-04T08:18:01,0.627,0.1583,0.2645,0.8027
444,podolic_cow (182).png,podolic_cow,,0.7187,0.2175,0.1348,0.4212
445,podolic_cow (183).png,podolic_cow,,0.0906,0.0342,0.5338,0.9175
446,bird (126).png,bird,2025-04-19T07:44:51,0.5953,0.5518,0.2609,0.2194
447,bird (127).png,bird,,0.0796,0.8407,0.1916,0.1574
448,boar (69).png,boar,2024-12-30T07:14:53,0.163,0.3379,0.1328,0.4314
449,wolf (9).png,wolf,,0.8885,0.4101,0.0828,0.2435
451,podolic_cow (184).png,podolic_cow,2025-05-04T07:57:24,0.3494,0.4629,0.4677,0.5361
452,boar (70).png,boar,2024-12-22T15:50:35,0.4484,0.1509,0.0583,0.1916
453,bird (129).png,bird,,0.502,0.5564,0.0864,0.1648
455,bird (130).png,bird,2025-04-19T08:24:14,0.339,0.5796,0.2479,0.2231
456,cat (8).png,cat,2025-03-22T10:38:29,0.5385,0.9481,0.0734,0.0509
457,boar (71).png,boar,2024-12-22T15:36:35,0.7281,0.3268,0.2718,0.6342
458,podolic_cow (186).png,podolic_cow,,0.5796,0.2111,0.313,0.5444
461,bird (131).png,bird,,0.7895,0.5518,0.1708,0.2157
462,podolic_cow (188).png,podolic_cow,,0.0,0.0796,0.7557,0.8712
464,podolic_cow (190).png,podolic_cow,,0.4682,0.2046,0.2567,0.6972
465,bird (132).png,bird,,0.452,0.5851,0.0802,0.2388
467,podolic_cow (191).png,podolic_cow,,0.5781,0.1861,0.2135,0.4648
468,podolic_cow (192).png,podolic_cow,,0.5494,0.2574,0.2552,0.3425
469,boar (73).png,boar,,0.4348,0.2675,0.0322,0.0722
470,bird (133).png,bird,,0.0578,0.2861,0.039,0.1629
471,fox (38).png,fox,2025-09-02T09:30:55,0.5729,0.4564,0.0359,0.1462
472,bird (134).png,bird,,0.451,0.6583,0.1916,0.3111
473,podolic_cow (193).png,podolic_cow,2025-02-23T18:30:25,0.8494,0.2009,0.1505,0.749
474,podolic_cow (194).png,podolic_cow,,0.7718,0.1824,0.2281,0.6037
475,bird (135).png,bird,,0.4901,0.7648,0.0656,0.0824
476,podolic_cow (195).png,podolic_cow,,0.4786,0.1787,0.4156,0.7731
477,podolic_cow (196).png,podolic_cow,,0.3666,0.1629,0.364,0.7888
478,badger (3).png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
479,podolic_cow (197).png,podolic_cow,2025-01-16T16:04:30,0.2859,0.0,0.714,0.9509
480,boar (74).png,boar,2024-12-17T14:10:10,0.4468,0.2083,0.0484,0.1518
481,podolic_cow (198).png,podolic_cow,2025-02-04T08:25:54,0.5166,0.2111,0.1385,0.2925
482,fox (39).png,fox,2025-03-20T09:41:10,0.4192,0.425,0.0307,0.0833
483,bird (136).png,bird,,0.5343,0.8342,0.0807,0.1194
484,podolic_cow (199).png,podolic_cow,2025-01-04T14:02:10,0.8531,0.3222,0.0572,0.2527
485,podolic_cow (200).png,podolic_cow,,0.0,0.0009,0.9942,0.9499
487,podolic_cow (202).png,podolic_cow,,0.2427,0.1148,0.3979,0.8379
489,cat (9).png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
490,cat (10).png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
491,bird (137).png,bird,,0.6421,0.4981,0.1828,0.3509
493,bird (139).png,bird,,0.4171,0.7638,0.2177,0.2203
494,boar (75).png,boar,2025-03-26T14:32:42,0.6854,0.6092,0.3145,0.3898
495,podolic_cow (204).png,podolic_cow,2025-03-24T13:39:55,0.563,0.5648,0.2885,0.4342
497,podolic_cow (205).png,podolic_cow,,0.0005,0.0009,0.7572,0.9509
498,bird (141).png,bird,,0.6135,0.2648,0.1005,0.162
499,podolic_cow (206).png,podolic_cow,,0.3359,0.2509,0.363,0.7009
500,podolic_cow (207).png,podolic_cow,,0.0,0.025,0.2494,0.9583
501,bird (142).png,bird,,0.1473,0.7296,0.1239,0.2694
502,podolic_cow (208).png,podolic_cow,2025-03-25T08:20:15,0.277,0.1768,0.3546,0.8222
504,podolic_cow (210).png,podolic_cow,2025-03-24T13:25:17,0.0,0.0824,0.2312,0.5249
505,podolic_cow (211).png,podolic_cow,2025-04-15T07:38:05,0.2203,0.1657,0.2249,0.5074
506,bird (143).png,bird,,0.0,0.7222,0.1421,0.1907
508,bird (144).png,bird,,0.4177,0.7657,0.2359,0.2203
509,bird (145).png,bird,,0.313,0.7888,0.0614,0.1472
510,podolic_cow (212).png,podolic_cow,,0.589,0.2407,0.1604,0.3009
511,bird (146).png,bird,,0.4067,0.7333,0.0848,0.1175
512,podolic_cow (213).png,podolic_cow,2025-01-15T10:49:28,0.0,0.4416,0.4661,0.5092
513,bird (147).png,bird,,0.4697,0.7768,0.0572,0.0962
515,fox (40).png,fox,,0.4567,0.399,0.0192,0.0583
516,bird (149).png,bird,2025-04-22T06:57:41,0.0,0.6296,0.1041,0.2546
517,bird (150).png,bird,,0.4916,0.7259,0.1359,0.2472
519,podolic_cow (215).png,podolic_cow,,0.2953,0.3907,0.3052,0.5611
520,bird (151).png,bird,,0.5036,0.6249,0.3276,0.3231
521,bird (152).png,bird,2025-04-19T06:40:38,0.0,0.6629,0.252,0.3166
522,podolic_cow (216).png,podolic_cow,2025-03-25T08:35:44,0.3875,0.4157,0.3567,0.5824
523,bird (153).png,bird,,0.1109,0.8722,0.0833,0.1018
524,bird (154).png,bird,,0.1218,0.6731,0.2187,0.3203
525,bird (155).png,bird,,0.3218,0.6712,0.177,0.2379
526,boar (77).png,boar,2024-12-28T09:27:42,0.7265,0.3462,0.2734,0.6157
527,bird (156).png,bird,,0.3223,0.8129,0.0489,0.0935
528,podolic_cow (217).png,podolic_cow,,0.5406,0.2472,0.1312,0.4916
529,podolic_cow (218).png,podolic_cow,2025-05-04T08:06:12,0.5859,0.7027,0.0562,0.1907
531,podolic_cow (219).png,podolic_cow,,0.4921,0.2203,0.2369,0.7222
532,podolic_cow (220).png,podolic_cow,,0.276,0.3777,0.4296,0.574
533,podolic_cow (221).png,podolic_cow,,0.9302,0.1935,0.0697,0.55
534,podolic_cow (222).png,podolic_cow,2025-03-25T08:41:48,0.4927,0.099,0.5072,0.8629
535,dog (1).png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
536,fox (41).png,fox,2025-04-04T22:14:33,0.3869,0.4129,0.0401,0.0907
537,boar (78).png,boar,2024-12-17T14:08:28,0.2494,0.225,0.1656,0.1944
538,bird (158).png,bird,,0.4031,0.7009,0.1968,0.2898
539,podolic_cow (223).png,podolic_cow,,0.0,0.0009,1.0,0.9499
540,podolic_cow (224).png,podolic_cow,,0.1062,0.0009,0.7546,0.9499
542,podolic_cow (225).png,podolic_cow,,0.6937,0.1851,0.1296,0.4212
543,boar (79).png,boar,2024-12-31T07:03:17,0.5328,0.2972,0.1942,0.5953
544,bird (160).png,bird,,0.4057,0.4953,0.0468,0.1453
545,boar (80).png,boar,2024-12-30T07:26:48,0.1125,0.274,0.1947,0.6842
546,bird (161).png,bird,,0.5833,0.5722,0.3786,0.3861
547,bird (162).png,bird,2024-12-17T08:23:48,0.5661,0.7787,0.2161,0.1824
549,podolic_cow (227).png,podolic_cow,2025-05-04T08:01:58,0.5708,0.6749,0.1953,0.324
550,podolic_cow (228).png,podolic_cow,,0.0,0.1444,0.451,0.8074
551,fox (42).png,fox,2025-06-03T07:55:06,0.9557,0.5296,0.0442,0.0953
552,podolic_cow (229).png,podolic_cow,,0.0989,0.0009,0.901,0.9499
553,podolic_cow (230).png,podolic_cow,,0.2656,0.0527,0.7343,0.8981
554,bird (163).png,bird,,0.2343,0.5722,0.1729,0.2314
555,podolic_cow (231).png,podolic_cow,,0.5635,0.2148,0.3499,0.6888
556,bird (164).png,bird,,0.4354,0.7287,0.0812,0.1444
557,fox (43).png,fox,2024-12-22T08:49:18,0.4499,0.2537,0.0348,0.1037
558,podolic_cow (232).png,podolic_cow,,0.5614,0.1824,0.3552,0.5388
559,wolf (10).png,wolf,,0.6776,0.337,0.0838,0.1453
560,boar (81).png,boar,2024-12-22T15:54:04,0.4468,0.1481,0.0703,0.1777
561,bird (165).png,bird,2025-04-25T07:16:45,0.9151,0.3777,0.0843,0.1953
563,boar (82).png,boar,2024-12-28T09:03:05,0.4786,0.212,0.0812,0.2425
565,podolic_cow (234).png,podolic_cow,,0.0,0.449,1.0,0.5
567,bird (167).png,bird,,0.0,0.6583,0.0963,0.212
568,fox (44).png,fox,2025-03-11T18:40:51,0.6588,0.4796,0.0479,0.1277
569,bird (168).png,bird,,0.2161,0.7657,0.0692,0.0638
570,boar (83).png,boar,2025-03-12T12:12:15,0.5848,0.5472,0.1328,0.4046
571,bird (169).png,bird,,0.3651,0.6611,0.0687,0.1601
572,cat (11).png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
573,podolic_cow (236).png,podolic_cow,2025-05-04T08:19:52,0.263,0.1583,0.3994,0.5546
576,bird (172).png,bird,,0.6062,0.5537,0.2932,0.2037
577,bird (173).png,bird,,0.2369,0.6462,0.1135,0.1527
578,boar (84).png,boar,2024-12-29T08:13:56,0.8531,0.5416,0.1468,0.4194
579,podolic_cow (237).png,podolic_cow,2025-03-13T15:04:29,0.2624,0.1694,0.1833,0.4749
581,podolic_cow (239).png,podolic_cow,,0.1119,0.0009,0.4197,0.9499
582,podolic_cow (240).png,podolic_cow,2025-01-04T08:15:11,0.3234,0.1888,0.5541,0.6324
583,podolic_cow (241).png,podolic_cow,2025-01-04T08:17:58,0.3703,0.6138,0.2635,0.3842
584,bird (174).png,bird,,0.302,0.8555,0.0364,0.1
585,bird (175).png,bird,,0.3203,0.8351,0.0333,0.1064
586,podolic_cow (242).png,podolic_cow,,0.8937,0.2416,0.1062,0.6694
587,podolic_cow (243).png,podolic_cow,2025-01-04T08:12:03,0.5036,0.5398,0.2833,0.4592
588,bird (176).png,bird,,0.1119,0.8361,0.0635,0.1194
589,podolic_cow (244).png,podolic_cow,2025-01-04T08:18:38,0.4911,0.6046,0.2828,0.3944
590,weasel.png,weasel,,0.2817,0.749,0.1869,0.1222
591,boar (85).png,boar,,0.8984,0.5083,0.1015,0.3768
593,podolic_cow (245).png,podolic_cow,,0.6057,0.2101,0.3166,0.6814
594,bird (177).png,bird,,0.9166,0.2796,0.0833,0.1453
595,podolic_cow (246).png,podolic_cow,,0.0005,0.0462,0.6421,0.9046
596,bird (178).png,bird,,0.2541,0.8518,0.0557,0.1185
597,fox (45).png,fox,2025-09-02T19:57:48,0.464,0.3787,0.0364,0.0592
598,bird (179).png,bird,2025-02-05T06:59:30,0.1677,0.7101,0.0843,0.2083
599,podolic_cow (247).png,podolic_cow,,0.0,0.0018,0.9973,0.949
600,podolic_cow (248).png,podolic_cow,,0.1838,0.0157,0.6796,0.9351
601,boar (87).png,boar,2025-01-15T10:38:32,0.913,0.3824,0.0869,0.2509
602,fox (46).png,fox,2024-12-20T06:24:57,0.4937,0.3203,0.0921,0.1601
603,podolic_cow (249).png,podolic_cow,,0.0,0.0,0.7312,0.9509
604,fox (47).png,fox,2025-04-03T11:58:59,0.6026,0.4388,0.039,0.1
605,bird (180).png,bird,,0.3604,0.3268,0.0682,0.1527
607,bird (181).png,bird,,0.2703,0.7657,0.2182,0.212
608,podolic_cow (250).png,podolic_cow,,0.3494,0.2027,0.3104,0.749
609,podolic_cow (251).png,podolic_cow,,0.2322,0.0129,0.3708,0.9388
611,podolic_cow (252).png,podolic_cow,2025-01-04T08:14:16,0.5213,0.0509,0.4786,0.7749
612,dog (2).png,dog,,0.9593,0.4148,0.0406,0.2074
613,podolic_cow (253).png,podolic_cow,,0.0005,0.0,0.8104,0.9509
614,bird (182).png,bird,2025-04-24T14:40:29,0.0,0.6481,0.077,0.2768
615,bird (183).png,bird,,0.3651,0.6249,0.1984,0.2398
616,bird (184).png,bird,,0.2661,0.749,0.0666,0.1111
617,podolic_cow (254).png,podolic_cow,,0.1562,0.4398,0.3166,0.512
618,podolic_cow (255).png,podolic_cow,,0.1776,0.1879,0.5015,0.7629
619,podolic_cow (256).png,podolic_cow,,0.4901,0.1851,0.2671,0.7537
621,podolic_cow (257).png,podolic_cow,,0.3614,0.1231,0.6203,0.8277
622,bird (185).png,bird,,0.5749,0.5398,0.0843,0.1749
624,bird (186).png,bird,2025-04-19T07:44:10,0.5494,0.5944,0.3072,0.174
625,bird (187).png,bird,,0.2098,0.8749,0.1083,0.1185
626,fox (49).png,fox,,0.6093,0.4212,0.026,0.1009
627,boar (91).png,boar,2025-01-04T17:53:31,0.1619,0.7546,0.2343,0.2444
630,boar (92).png,boar,2024-12-30T07:27:42,0.2723,0.1462,0.1145,0.3166
631,boar (93).png,boar,2024-12-31T09:09:22,0.1692,0.2138,0.1494,0.5074
632,podolic_cow (258).png,podolic_cow,,0.1343,0.0083,0.6177,0.9425
633,podolic_cow (259).png,podolic_cow,2025-03-13T15:00:34,0.2067,0.1888,0.4192,0.7722
634,podolic_cow (260).png,podolic_cow,2025-01-22T10:59:59,0.0427,0.1537,0.5151,0.7972
636,boar (94).png,boar,2024-12-16T03:02:07,0.5744,0.2759,0.2322,0.6851
637,podolic_cow (262).png,podolic_cow,2025-03-04T10:04:52,0.1015,0.0009,0.6156,0.9518
639,boar (95).png,boar,2025-01-15T12:34:54,0.5208,0.3962,0.1583,0.1981
640,boar (96).png,boar,2025-03-26T12:41:59,0.4598,0.1574,0.5401,0.8407
641,bird (190).png,bird,,0.3562,0.8259,0.0427,0.0879
642,bird (191).png,bird,,0.0,0.5824,0.0843,0.1861
643,podolic_cow (263).png,podolic_cow,,0.0,0.0018,0.5473,0.9509
645,boar (97).png,boar,,0.8541,0.3407,0.1458,0.6203
648,podolic_cow (267).png,podolic_cow,2025-03-30T13:30:35,0.0,0.0009,0.0911,0.7407
649,podolic_cow (268).png,podolic_cow,2025-03-25T08:08:34,0.0,0.0009,0.1088,0.7101
650,wolf (11).png,wolf,,0.7432,0.3768,0.0484,0.1805
651,podolic_cow (269).png,podolic_cow,,0.1859,0.0657,0.6468,0.887
653,bird (193).png,bird,,0.4213,0.6074,0.2203,0.3851
655,boar (98).png,boar,2024-12-31T09:32:00,0.7807,0.5064,0.2192,0.4435
660,bird (198).png,bird,,0.4781,0.4972,0.076,0.3277
661,podolic_cow (271).png,podolic_cow,,0.0,0.2101,0.5255,0.7407
662,bird (199).png,bird,,0.4229,0.7888,0.0791,0.1333
663,podolic_cow (272).png,podolic_cow,,0.0421,0.0018,0.713,0.9509
664,podolic_cow (273).png,podolic_cow,2025-03-25T08:36:17,0.6203,0.6824,0.227,0.3166
665,boar (99).png,boar,2025-01-15T10:36:10,0.5833,0.3703,0.1218,0.1638
666,podolic_cow (274).png,podolic_cow,2025-03-14T15:25:06,0.6911,0.6425,0.0651,0.0564
667,boar (100).png,boar,2024-12-18T00:27:21,0.0,0.4083,0.2338,0.5546
668,podolic_cow (275).png,podolic_cow,2025-03-12T12:21:40,0.8744,0.2666,0.076,0.1842
669,podolic_cow (276).png,podolic_cow,,0.3817,0.2129,0.4114,0.7388
670,podolic_cow (277).png,podolic_cow,2025-02-21T10:23:14,0.4395,0.1453,0.351,0.8064
5,butterfly_aug_1.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_2.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_3.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_4.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_5.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_6.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_7.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_10.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_11.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_12.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_13.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_14.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_15.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_16.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_18.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_19.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_21.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_22.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_24.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_25.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_26.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_27.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_28.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_29.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_31.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_32.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_33.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_34.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_35.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_37.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_39.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_40.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_42.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_43.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_44.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_45.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_46.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_47.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_48.png,butterfly,,0.0369,0.0481,0.0317,0.1851
26,cat (1)_aug_1.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
107,cat (3)_aug_3.png,cat,2025-08-03T08:25:42,0.4494,0.6666,0.1822,0.1731
142,cat (4)_aug_4.png,cat,,0.2203,0.5342,0.0796,0.137
161,cat (5)_aug_5.png,cat,2025-02-17T11:40:28,0.3624,0.4611,0.0411,0.1018
357,cat (6)_aug_6.png,cat,,0.5703,0.9425,0.0697,0.0564
422,cat (7)_aug_7.png,cat,,0.5255,0.6481,0.1744,0.1824
489,cat (9)_aug_9.png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
490,cat (10)_aug_10.png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
9,cat_aug_12.png,cat,,0.613,0.6518,0.15,0.1537
26,cat (1)_aug_13.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
83,cat (2)_aug_14.png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
107,cat (3)_aug_15.png,cat,2025-08-03T08:25:42,0.4494,0.6666,0.1822,0.1731
142,cat (4)_aug_16.png,cat,,0.2203,0.5342,0.0796,0.137
422,cat (7)_aug_19.png,cat,,0.5255,0.6481,0.1744,0.1824
456,cat (8)_aug_20.png,cat,2025-03-22T10:38:29,0.5385,0.9481,0.0734,0.0509
489,cat (9)_aug_21.png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
490,cat (10)_aug_22.png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
572,cat (11)_aug_23.png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
26,cat (1)_aug_25.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
83,cat (2)_aug_26.png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
107,cat (3)_aug_27.png,cat,2025-08-03T08:25:42,0.4494,0.6666,0.1822,0.1731
142,cat (4)_aug_28.png,cat,,0.2203,0.5342,0.0796,0.137
422,cat (7)_aug_31.png,cat,,0.5255,0.6481,0.1744,0.1824
489,cat (9)_aug_33.png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
490,cat (10)_aug_34.png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
572,cat (11)_aug_35.png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
9,cat_aug_36.png,cat,,0.613,0.6518,0.15,0.1537
26,cat (1)_aug_37.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
30,wolf_aug_0.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
89,wolf (1)_aug_1.png,wolf,,0.4447,0.5731,0.1244,0.3777
168,wolf (2)_aug_2.png,wolf,,0.0442,0.6768,0.3354,0.274
174,wolf (3)_aug_3.png,wolf,,0.701,0.4148,0.0473,0.1611
230,wolf (4)_aug_4.png,wolf,,0.3625,0.7361,0.2812,0.2157
241,wolf (5)_aug_5.png,wolf,,0.7359,0.4138,0.0645,0.2509
289,wolf (6)_aug_6.png,wolf,,0.9005,0.4296,0.0718,0.212
356,wolf (7)_aug_7.png,wolf,2025-03-27T18:58:27,0.5807,0.3259,0.038,0.2101
363,wolf (8)_aug_8.png,wolf,2025-03-26T01:11:43,0.0,0.4648,0.1411,0.3324
559,wolf (10)_aug_10.png,wolf,,0.6776,0.337,0.0838,0.1453
650,wolf (11)_aug_11.png,wolf,,0.7432,0.3768,0.0484,0.1805
30,wolf_aug_12.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
89,wolf (1)_aug_13.png,wolf,,0.4447,0.5731,0.1244,0.3777
168,wolf (2)_aug_14.png,wolf,,0.0442,0.6768,0.3354,0.274
241,wolf (5)_aug_17.png,wolf,,0.7359,0.4138,0.0645,0.2509
289,wolf (6)_aug_18.png,wolf,,0.9005,0.4296,0.0718,0.212
449,wolf (9)_aug_21.png,wolf,,0.8885,0.4101,0.0828,0.2435
559,wolf (10)_aug_22.png,wolf,,0.6776,0.337,0.0838,0.1453
650,wolf (11)_aug_23.png,wolf,,0.7432,0.3768,0.0484,0.1805
30,wolf_aug_24.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
89,wolf (1)_aug_25.png,wolf,,0.4447,0.5731,0.1244,0.3777
168,wolf (2)_aug_26.png,wolf,,0.0442,0.6768,0.3354,0.274
174,wolf (3)_aug_27.png,wolf,,0.701,0.4148,0.0473,0.1611
241,wolf (5)_aug_29.png,wolf,,0.7359,0.4138,0.0645,0.2509
289,wolf (6)_aug_30.png,wolf,,0.9005,0.4296,0.0718,0.212
356,wolf (7)_aug_31.png,wolf,2025-03-27T18:58:27,0.5807,0.3259,0.038,0.2101
363,wolf (8)_aug_32.png,wolf,2025-03-26T01:11:43,0.0,0.4648,0.1411,0.3324
559,wolf (10)_aug_34.png,wolf,,0.6776,0.337,0.0838,0.1453
30,wolf_aug_36.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
89,wolf (1)_aug_37.png,wolf,,0.4447,0.5731,0.1244,0.3777
37,badger_aug_0.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_1.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_2.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_3.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_4.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_5.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_6.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_7.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_8.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_9.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_10.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_11.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_12.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_13.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_18.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_19.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_20.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_21.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_22.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_23.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_24.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
285,badger (2)_aug_26.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
37,badger_aug_28.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_29.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
478,badger (3)_aug_31.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
115,badger (1)_aug_33.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_34.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
478,badger (3)_aug_35.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
37,badger_aug_36.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_37.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
285,badger (2)_aug_38.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
