id,filepath,class,timestamp,x_min,y_min,width,height
540,podolic_cow (224).png,podolic_cow,,0.1062,0.0009,0.7546,0.9499
170,boar (25).png,boar,2024-12-24T10:02:51,0.1864,0.2018,0.1416,0.5268
572,cat (11).png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
621,podolic_cow (257).png,podolic_cow,,0.3614,0.1231,0.6203,0.8277
631,boar (93).png,boar,2024-12-31T09:09:22,0.1692,0.2138,0.1494,0.5074
95,boar (11).png,boar,2025-03-26T12:43:18,0.0,0.6796,0.4312,0.3194
240,bird (61).png,bird,,0.1802,0.5166,0.077,0.1212
460,fox (37).png,fox,2025-02-14T14:51:25,0.1416,0.4277,0.0578,0.1583
553,podolic_cow (230).png,podolic_cow,,0.2656,0.0527,0.7343,0.8981
586,podolic_cow (242).png,podolic_cow,,0.8937,0.2416,0.1062,0.6694
206,podolic_cow (90).png,podolic_cow,,0.1635,0.1962,0.3723,0.5731
392,fox (34).png,fox,2025-03-04T16:14:57,0.4119,0.3981,0.0322,0.0898
397,bird (107).png,bird,2025-04-13T08:27:22,0.0,0.4768,0.1088,0.1268
607,bird (181).png,bird,,0.2703,0.7657,0.2182,0.212
217,bird (56).png,bird,,0.1182,0.7925,0.1411,0.2055
4,bird (2).png,bird,,0.2963,0.737,0.0864,0.1935
597,fox (45).png,fox,2025-09-02T19:57:48,0.464,0.3787,0.0364,0.0592
546,bird (161).png,bird,,0.5833,0.5722,0.3786,0.3861
98,podolic_cow (48).png,podolic_cow,,0.3583,0.1944,0.1489,0.6046
406,bird (111).png,bird,,0.1786,0.524,0.1197,0.1277
502,podolic_cow (208).png,podolic_cow,2025-03-25T08:20:15,0.277,0.1768,0.3546,0.8222
47,bird (11).png,bird,,0.2312,0.7379,0.1015,0.1398
32,bird (8).png,bird,2025-04-19T06:41:15,0.3359,0.6231,0.2489,0.149
200,bird (52).png,bird,2025-04-19T07:45:25,0.3802,0.6037,0.1494,0.1564
134,podolic_cow (60).png,podolic_cow,2025-01-10T10:28:50,0.0,0.124,0.9984,0.8259
27,podolic_cow (14).png,podolic_cow,2025-02-20T10:45:32,0.2697,0.0046,0.7296,0.9462
588,bird (176).png,bird,,0.1119,0.8361,0.0635,0.1194
230,wolf (4).png,wolf,,0.3625,0.7361,0.2812,0.2157
489,cat (9).png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
378,podolic_cow (158).png,podolic_cow,,0.0,0.1749,0.3671,0.7768
288,boar (43).png,boar,,0.0,0.4342,0.0973,0.2638
418,boar (65).png,boar,2025-03-26T12:41:30,0.8739,0.8916,0.0869,0.1074
391,podolic_cow (162).png,podolic_cow,2025-01-05T12:55:35,0.351,0.1537,0.625,0.7972
498,bird (141).png,bird,,0.6135,0.2648,0.1005,0.162
138,podolic_cow (63).png,podolic_cow,2025-03-13T15:07:02,0.2161,0.1694,0.2406,0.5518
62,podolic_cow (32).png,podolic_cow,2025-04-15T07:40:22,0.0854,0.0981,0.3859,0.7277
471,fox (38).png,fox,2025-09-02T09:30:55,0.5729,0.4564,0.0359,0.1462
128,bird (32).png,bird,,0.4223,0.6444,0.1083,0.2879
653,bird (193).png,bird,,0.4213,0.6074,0.2203,0.3851
520,bird (151).png,bird,,0.5036,0.6249,0.3276,0.3231
64,bird (15).png,bird,,0.1703,0.8388,0.0781,0.1157
14,podolic_cow (6).png,podolic_cow,,0.2729,0.0,0.5635,0.9509
156,bird (38).png,bird,,0.4619,0.8333,0.0911,0.1111
40,boar (2).png,boar,2024-12-22T15:39:14,0.4593,0.1888,0.0614,0.1259
492,bird (138).png,bird,,0.3848,0.6638,0.1473,0.3342
379,boar (58).png,boar,2025-03-28T18:09:31,0.001,0.0018,0.9671,0.9953
187,bird (49).png,bird,2025-04-19T07:45:59,0.3333,0.5722,0.2864,0.2407
216,bird (55).png,bird,,0.9265,0.2814,0.0625,0.1388
52,podolic_cow (25).png,podolic_cow,2025-02-04T08:23:45,0.364,0.1805,0.1562,0.2472
337,podolic_cow (141).png,podolic_cow,,0.4671,0.1888,0.3989,0.6046
295,podolic_cow (123).png,podolic_cow,2025-03-12T12:25:57,0.0,0.012,0.3005,0.9388
251,podolic_cow (107).png,podolic_cow,2025-05-04T08:18:57,0.0,0.0,0.5848,0.962
461,bird (131).png,bird,,0.7895,0.5518,0.1708,0.2157
455,bird (130).png,bird,2025-04-19T08:24:14,0.339,0.5796,0.2479,0.2231
668,podolic_cow (275).png,podolic_cow,2025-03-12T12:21:40,0.8744,0.2666,0.076,0.1842
269,fox (23).png,fox,2025-02-14T14:46:59,0.0,0.5814,0.0734,0.1527
201,podolic_cow (86).png,podolic_cow,,0.0,0.0,0.5114,0.9518
161,cat (5).png,cat,2025-02-17T11:40:28,0.3624,0.4611,0.0411,0.1018
555,podolic_cow (231).png,podolic_cow,,0.5635,0.2148,0.3499,0.6888
401,boar (60).png,boar,2024-12-17T07:51:25,0.0,0.1481,0.1927,0.2805
476,podolic_cow (195).png,podolic_cow,,0.4786,0.1787,0.4156,0.7731
105,bird (27).png,bird,,0.0442,0.5481,0.1375,0.2527
565,podolic_cow (234).png,podolic_cow,,0.0,0.449,1.0,0.5
389,podolic_cow (160).png,podolic_cow,,0.3223,0.2296,0.4468,0.7212
1,bird.png,bird,,0.225,0.6601,0.1776,0.3175
627,boar (91).png,boar,2025-01-04T17:53:31,0.1619,0.7546,0.2343,0.2444
561,bird (165).png,bird,2025-04-25T07:16:45,0.9151,0.3777,0.0843,0.1953
80,podolic_cow (43).png,podolic_cow,,0.0,0.0009,1.0,0.9509
205,podolic_cow (89).png,podolic_cow,,0.0,0.0009,0.7786,0.9509
34,bird (9).png,bird,,0.4901,0.637,0.3489,0.3194
508,bird (144).png,bird,,0.4177,0.7657,0.2359,0.2203
427,boar (66).png,boar,,0.1072,0.1962,0.1697,0.212
454,podolic_cow (185).png,podolic_cow,2025-02-24T09:09:44,0.0,0.1194,0.276,0.625
366,fox (31).png,fox,2025-03-20T08:18:53,0.0895,0.6814,0.2161,0.2666
91,podolic_cow (46).png,podolic_cow,,0.2895,0.074,0.7098,0.8759
339,bird (91).png,bird,,0.4833,0.6981,0.0859,0.2648
564,podolic_cow (233).png,podolic_cow,,0.4843,0.1416,0.2156,0.4092
345,fox (29).png,fox,2025-08-02T14:47:17,0.9479,0.5842,0.052,0.1462
241,wolf (5).png,wolf,,0.7359,0.4138,0.0645,0.2509
13,podolic_cow (5).png,podolic_cow,2025-01-12T10:10:42,0.0,0.1425,0.6447,0.8101
315,podolic_cow (131).png,podolic_cow,2025-03-12T12:23:10,0.0,0.0009,0.5442,0.9518
600,podolic_cow (248).png,podolic_cow,,0.1838,0.0157,0.6796,0.9351
387,bird (104).png,bird,,0.3083,0.7972,0.064,0.1425
273,podolic_cow (113).png,podolic_cow,,0.5109,0.1842,0.4203,0.5342
166,bird (43).png,bird,,0.8552,0.4157,0.0687,0.1083
665,boar (99).png,boar,2025-01-15T10:36:10,0.5833,0.3703,0.1218,0.1638
484,podolic_cow (199).png,podolic_cow,2025-01-04T14:02:10,0.8531,0.3222,0.0572,0.2527
655,boar (98).png,boar,2024-12-31T09:32:00,0.7807,0.5064,0.2192,0.4435
504,podolic_cow (210).png,podolic_cow,2025-03-24T13:25:17,0.0,0.0824,0.2312,0.5249
243,podolic_cow (104).png,podolic_cow,2025-01-12T10:41:24,0.6994,0.2259,0.2989,0.4694
566,podolic_cow (235).png,podolic_cow,2025-01-04T08:20:44,0.664,0.149,0.3359,0.4824
562,bird (166).png,bird,,0.4552,0.7916,0.0322,0.0981
189,porcupine (1).png,porcupine,,0.3854,0.4231,0.0557,0.1268
475,bird (135).png,bird,,0.4901,0.7648,0.0656,0.0824
510,podolic_cow (212).png,podolic_cow,,0.589,0.2407,0.1604,0.3009
58,podolic_cow (28).png,podolic_cow,,0.4171,0.0888,0.5828,0.862
474,podolic_cow (194).png,podolic_cow,,0.7718,0.1824,0.2281,0.6037
560,boar (81).png,boar,2024-12-22T15:54:04,0.4468,0.1481,0.0703,0.1777
252,podolic_cow (108).png,podolic_cow,,0.0,0.1925,0.4859,0.8055
21,bird (5).png,bird,,0.563,0.5925,0.0734,0.1324
313,bird (83).png,bird,,0.5135,0.5953,0.3187,0.3212
459,podolic_cow (187).png,podolic_cow,2025-04-15T07:41:16,0.3895,0.1972,0.1239,0.3148
160,podolic_cow (74).png,podolic_cow,,0.4697,0.2231,0.4713,0.5768
276,bird (73).png,bird,,0.3343,0.7777,0.0932,0.0925
191,podolic_cow (84).png,podolic_cow,2025-03-25T08:37:44,0.4567,0.5925,0.302,0.4064
385,podolic_cow (159).png,podolic_cow,,0.0015,0.0111,0.7802,0.9416
413,bird (113).png,bird,,0.1322,0.6351,0.1505,0.2981
491,bird (137).png,bird,,0.6421,0.4981,0.1828,0.3509
343,podolic_cow (143).png,podolic_cow,,0.5447,0.1907,0.4364,0.7611
308,boar (46).png,boar,2024-12-22T15:45:40,0.6869,0.3666,0.313,0.5935
130,boar (20).png,boar,,0.2416,0.6314,0.2468,0.3212
99,bird (25).png,bird,,0.4807,0.5314,0.0682,0.0962
372,podolic_cow (154).png,podolic_cow,,0.7552,0.3518,0.0963,0.2342
87,bird (22).png,bird,,0.102,0.6731,0.264,0.3259
458,podolic_cow (186).png,podolic_cow,,0.5796,0.2111,0.313,0.5444
330,fox (28).png,fox,2025-03-04T23:03:47,0.3609,0.4074,0.0572,0.1101
214,podolic_cow (95).png,podolic_cow,,0.2156,0.1564,0.476,0.7953
466,boar (72).png,boar,2025-01-15T10:39:28,0.2072,0.4972,0.1703,0.4129
121,boar (18).png,boar,2024-12-31T09:34:11,0.4687,0.1824,0.0927,0.3981
614,bird (182).png,bird,2025-04-24T14:40:29,0.0,0.6481,0.077,0.2768
20,podolic_cow (10).png,podolic_cow,,0.0,0.1925,0.2354,0.5046
71,podolic_cow (38).png,podolic_cow,,0.751,0.1657,0.1291,0.4129
106,podolic_cow (51).png,podolic_cow,,0.0005,0.0009,0.6468,0.9509
270,bird (72).png,bird,,0.3192,0.8611,0.0572,0.1101
435,bird (122).png,bird,,0.2807,0.7907,0.1848,0.2083
102,podolic_cow (50).png,podolic_cow,2025-03-25T08:39:33,0.0,0.0,0.7572,0.9611
