id,filepath,class,timestamp,x_min,y_min,width,height
191,podolic_cow (84).png,podolic_cow,2025-03-25T08:37:44,0.4567,0.5925,0.302,0.4064
5,butterfly_aug_36.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_1.png,butterfly,,0.0369,0.0481,0.0317,0.1851
5,butterfly_aug_43.png,butterfly,,0.0369,0.0481,0.0317,0.1851
371,podolic_cow (153).png,podolic_cow,2025-02-19T00:53:25,0.4187,0.1944,0.3859,0.5194
374,bird (100).png,bird,2025-04-23T14:32:08,0.0953,0.4444,0.3333,0.5546
458,podolic_cow (186).png,podolic_cow,,0.5796,0.2111,0.313,0.5444
267,lizard (3).png,lizard,,0.4109,0.4416,0.0244,0.0546
460,fox (37).png,fox,2025-02-14T14:51:25,0.1416,0.4277,0.0578,0.1583
173,fox (8).png,fox,2025-06-03T09:36:36,0.8484,0.8648,0.0588,0.0907
590,weasel_aug_33.png,weasel,,0.2817,0.749,0.1869,0.1222
154,porcupine_aug_8.png,porcupine,,0.5,0.6796,0.0979,0.2231
608,podolic_cow (250).png,podolic_cow,,0.3494,0.2027,0.3104,0.749
363,wolf (8)_aug_20.png,wolf,2025-03-26T01:11:43,0.0,0.4648,0.1411,0.3324
195,lizard (2)_aug_2.png,lizard,,0.6244,0.4231,0.0171,0.0694
405,boar (62).png,boar,,0.0,0.174,0.1192,0.3546
641,bird (190).png,bird,,0.3562,0.8259,0.0427,0.0879
51,podolic_cow (24).png,podolic_cow,,0.6463,0.637,0.2421,0.362
43,lizard_aug_8.png,lizard,2025-12-04T10:59:00,0.039,0.0574,0.0322,0.1888
663,podolic_cow (272).png,podolic_cow,,0.0421,0.0018,0.713,0.9509
142,cat (4).png,cat,,0.2203,0.5342,0.0796,0.137
92,boar (9).png,boar,2025-01-15T10:33:46,0.4604,0.4675,0.0984,0.3
573,podolic_cow (236).png,podolic_cow,2025-05-04T08:19:52,0.263,0.1583,0.3994,0.5546
445,podolic_cow (183).png,podolic_cow,,0.0906,0.0342,0.5338,0.9175
174,wolf (3)_aug_3.png,wolf,,0.701,0.4148,0.0473,0.1611
285,badger (2)_aug_2.png,badger,2025-03-29T00:52:16,0.6046,0.4287,0.0703,0.0842
5,butterfly_aug_17.png,butterfly,,0.0369,0.0481,0.0317,0.1851
387,bird (104).png,bird,,0.3083,0.7972,0.064,0.1425
290,boar (44).png,boar,2025-03-28T17:56:09,0.3109,0.8287,0.0937,0.1703
407,podolic_cow (167).png,podolic_cow,,0.2036,0.4287,0.5375,0.5703
45,lizard (1)_aug_17.png,lizard,,0.0406,0.074,0.0296,0.1611
9,cat.png,cat,,0.613,0.6518,0.15,0.1537
444,podolic_cow (182).png,podolic_cow,,0.7187,0.2175,0.1348,0.4212
494,boar (75).png,boar,2025-03-26T14:32:42,0.6854,0.6092,0.3145,0.3898
261,porcupine (2)_aug_38.png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
459,podolic_cow (187).png,podolic_cow,2025-04-15T07:41:16,0.3895,0.1972,0.1239,0.3148
477,podolic_cow (196).png,podolic_cow,,0.3666,0.1629,0.364,0.7888
612,dog (2)_aug_35.png,dog,,0.9593,0.4148,0.0406,0.2074
5,butterfly_aug_48.png,butterfly,,0.0369,0.0481,0.0317,0.1851
632,podolic_cow (258).png,podolic_cow,,0.1343,0.0083,0.6177,0.9425
520,bird (151).png,bird,,0.5036,0.6249,0.3276,0.3231
566,podolic_cow (235).png,podolic_cow,2025-01-04T08:20:44,0.664,0.149,0.3359,0.4824
560,boar (81).png,boar,2024-12-22T15:54:04,0.4468,0.1481,0.0703,0.1777
37,badger_aug_0.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
5,butterfly_aug_46.png,butterfly,,0.0369,0.0481,0.0317,0.1851
528,podolic_cow (217).png,podolic_cow,,0.5406,0.2472,0.1312,0.4916
30,wolf_aug_24.png,wolf,2025-03-30T07:57:45,0.526,0.874,0.1078,0.125
115,badger (1)_aug_21.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
72,podolic_cow (39).png,podolic_cow,2025-02-19T00:52:19,0.6302,0.1814,0.3697,0.5324
202,podolic_cow (87).png,podolic_cow,,0.0005,0.0166,0.6312,0.9351
144,bird (35).png,bird,,0.5411,0.5462,0.2026,0.3083
272,podolic_cow (112).png,podolic_cow,2024-12-22T06:57:22,0.8359,0.0,0.164,0.4324
598,bird (179).png,bird,2025-02-05T06:59:30,0.1677,0.7101,0.0843,0.2083
45,lizard (1)_aug_1.png,lizard,,0.0406,0.074,0.0296,0.1611
317,boar (48).png,boar,2024-12-30T08:16:38,0.139,0.1731,0.1473,0.5722
288,boar (43).png,boar,,0.0,0.4342,0.0973,0.2638
16,fox (2).png,fox,,0.0,0.6296,0.0796,0.1879
31,podolic_cow (16).png,podolic_cow,2025-02-23T18:08:27,0.5213,0.2111,0.4499,0.5833
541,bird (159).png,bird,,0.4625,0.6731,0.1276,0.1342
337,podolic_cow (141).png,podolic_cow,,0.4671,0.1888,0.3989,0.6046
555,podolic_cow (231).png,podolic_cow,,0.5635,0.2148,0.3499,0.6888
612,dog (2)_aug_14.png,dog,,0.9593,0.4148,0.0406,0.2074
650,wolf (11)_aug_11.png,wolf,,0.7432,0.3768,0.0484,0.1805
99,bird (25).png,bird,,0.4807,0.5314,0.0682,0.0962
198,podolic_cow (85).png,podolic_cow,,0.0,0.0009,0.7098,0.9509
377,podolic_cow (157).png,podolic_cow,2025-03-25T08:33:38,0.0,0.0,0.5682,0.962
142,cat (4)_aug_28.png,cat,,0.2203,0.5342,0.0796,0.137
456,cat (8)_aug_32.png,cat,2025-03-22T10:38:29,0.5385,0.9481,0.0734,0.0509
511,bird (146).png,bird,,0.4067,0.7333,0.0848,0.1175
175,podolic_cow (78).png,podolic_cow,,0.3723,0.2333,0.3994,0.7185
267,lizard (3)_aug_7.png,lizard,,0.4109,0.4416,0.0244,0.0546
533,podolic_cow (221).png,podolic_cow,,0.9302,0.1935,0.0697,0.55
34,bird (9).png,bird,,0.4901,0.637,0.3489,0.3194
156,bird (38).png,bird,,0.4619,0.8333,0.0911,0.1111
5,butterfly_aug_29.png,butterfly,,0.0369,0.0481,0.0317,0.1851
37,badger_aug_4.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
11,fox.png,fox,2025-12-03T12:50:57,0.9677,0.8564,0.0322,0.0703
501,bird (142).png,bird,,0.1473,0.7296,0.1239,0.2694
624,bird (186).png,bird,2025-04-19T07:44:10,0.5494,0.5944,0.3072,0.174
483,bird (136).png,bird,,0.5343,0.8342,0.0807,0.1194
101,podolic_cow (49).png,podolic_cow,,0.0,0.449,0.0927,0.3499
21,bird (5).png,bird,,0.563,0.5925,0.0734,0.1324
83,cat (2)_aug_26.png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
569,bird (168).png,bird,,0.2161,0.7657,0.0692,0.0638
261,porcupine (2)_aug_2.png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
613,podolic_cow (253).png,podolic_cow,,0.0005,0.0,0.8104,0.9509
219,bird (57).png,bird,,0.4718,0.4601,0.0583,0.1055
517,bird (150).png,bird,,0.4916,0.7259,0.1359,0.2472
361,boar (54).png,boar,2024-12-31T09:32:56,0.4505,0.1259,0.0656,0.2074
642,bird (191).png,bird,,0.0,0.5824,0.0843,0.1861
398,podolic_cow (165).png,podolic_cow,2025-01-04T08:12:47,0.2859,0.324,0.3854,0.674
234,podolic_cow (102).png,podolic_cow,,0.0947,0.1759,0.6401,0.7749
586,podolic_cow (242).png,podolic_cow,,0.8937,0.2416,0.1062,0.6694
151,bird (37).png,bird,,0.3697,0.6009,0.2734,0.3814
209,podolic_cow (92).png,podolic_cow,,0.9223,0.2277,0.0776,0.3175
79,podolic_cow (42).png,podolic_cow,2025-03-13T14:57:14,0.0781,0.0425,0.5739,0.7907
620,fox (48).png,fox,2025-03-04T06:30:44,0.3958,0.4037,0.0442,0.1009
535,dog (1)_aug_43.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
189,porcupine (1)_aug_13.png,porcupine,,0.3854,0.4231,0.0557,0.1268
468,podolic_cow (192).png,podolic_cow,,0.5494,0.2574,0.2552,0.3425
281,podolic_cow (118).png,podolic_cow,,0.3567,0.249,0.2291,0.4416
293,podolic_cow (122).png,podolic_cow,,0.2609,0.0,0.739,0.949
373,bird (99).png,bird,2025-12-04T08:20:38,0.4239,0.687,0.0338,0.0888
5,butterfly_aug_45.png,butterfly,,0.0369,0.0481,0.0317,0.1851
241,wolf (5).png,wolf,,0.7359,0.4138,0.0645,0.2509
26,cat (1).png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
590,weasel_aug_16.png,weasel,,0.2817,0.749,0.1869,0.1222
267,lizard (3)_aug_35.png,lizard,,0.4109,0.4416,0.0244,0.0546
268,boar (40).png,boar,2025-03-26T12:37:55,0.3791,0.7666,0.1083,0.1787
605,bird (180).png,bird,,0.3604,0.3268,0.0682,0.1527
442,bird (125).png,bird,2025-04-23T18:56:57,0.2385,0.6962,0.0874,0.2194
7,podolic_cow (3).png,podolic_cow,,0.0,0.0,0.5416,0.9509
243,podolic_cow (104).png,podolic_cow,2025-01-12T10:41:24,0.6994,0.2259,0.2989,0.4694
284,podolic_cow (120).png,podolic_cow,,0.4177,0.174,0.2192,0.6657
296,boar (45).png,boar,2024-12-30T10:30:57,0.5104,0.1851,0.1239,0.3537
410,boar (64).png,boar,2025-03-26T12:42:44,0.188,0.7601,0.3911,0.2388
161,cat (5).png,cat,2025-02-17T11:40:28,0.3624,0.4611,0.0411,0.1018
257,boar (38).png,boar,,0.2682,0.5009,0.1124,0.287
48,podolic_cow (22).png,podolic_cow,,0.5276,0.224,0.1286,0.4888
547,bird (162).png,bird,2024-12-17T08:23:48,0.5661,0.7787,0.2161,0.1824
590,weasel_aug_8.png,weasel,,0.2817,0.749,0.1869,0.1222
154,porcupine_aug_28.png,porcupine,,0.5,0.6796,0.0979,0.2231
5,butterfly_aug_25.png,butterfly,,0.0369,0.0481,0.0317,0.1851
87,bird (22).png,bird,,0.102,0.6731,0.264,0.3259
519,podolic_cow (215).png,podolic_cow,,0.2953,0.3907,0.3052,0.5611
26,cat (1)_aug_25.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
213,podolic_cow (94).png,podolic_cow,2025-02-24T18:47:31,0.202,0.0009,0.5369,0.9499
590,weasel_aug_35.png,weasel,,0.2817,0.749,0.1869,0.1222
342,boar (52).png,boar,,0.5609,0.0972,0.4343,0.6814
422,cat (7).png,cat,,0.5255,0.6481,0.1744,0.1824
630,boar (92).png,boar,2024-12-30T07:27:42,0.2723,0.1462,0.1145,0.3166
590,weasel_aug_48.png,weasel,,0.2817,0.749,0.1869,0.1222
489,cat (9)_aug_9.png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
590,weasel_aug_12.png,weasel,,0.2817,0.749,0.1869,0.1222
333,bird (90).png,bird,2025-04-19T07:43:30,0.5859,0.6824,0.2458,0.3166
93,bird (24).png,bird,,0.0,0.7999,0.276,0.1962
465,bird (132).png,bird,,0.452,0.5851,0.0802,0.2388
645,boar (97).png,boar,,0.8541,0.3407,0.1458,0.6203
267,lizard (3)_aug_27.png,lizard,,0.4109,0.4416,0.0244,0.0546
43,lizard_aug_20.png,lizard,2025-12-04T10:59:00,0.039,0.0574,0.0322,0.1888
368,bird (98).png,bird,,0.3322,0.5379,0.0489,0.0944
45,lizard (1)_aug_45.png,lizard,,0.0406,0.074,0.0296,0.1611
14,podolic_cow (6).png,podolic_cow,,0.2729,0.0,0.5635,0.9509
261,porcupine (2).png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
565,podolic_cow (234).png,podolic_cow,,0.0,0.449,1.0,0.5
5,butterfly_aug_20.png,butterfly,,0.0369,0.0481,0.0317,0.1851
425,podolic_cow (174).png,podolic_cow,2025-01-04T08:17:07,0.1791,0.0537,0.5296,0.6712
1,bird.png,bird,,0.225,0.6601,0.1776,0.3175
228,boar (33).png,boar,2024-12-24T09:59:23,0.6541,0.2444,0.1385,0.5046
590,weasel_aug_34.png,weasel,,0.2817,0.749,0.1869,0.1222
357,cat (6)_aug_18.png,cat,,0.5703,0.9425,0.0697,0.0564
189,porcupine (1)_aug_25.png,porcupine,,0.3854,0.4231,0.0557,0.1268
478,badger (3)_aug_7.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
473,podolic_cow (193).png,podolic_cow,2025-02-23T18:30:25,0.8494,0.2009,0.1505,0.749
62,podolic_cow (32).png,podolic_cow,2025-04-15T07:40:22,0.0854,0.0981,0.3859,0.7277
220,fox (13).png,fox,,0.7598,0.5703,0.1057,0.1685
261,porcupine (2)_aug_26.png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
102,podolic_cow (50).png,podolic_cow,2025-03-25T08:39:33,0.0,0.0,0.7572,0.9611
421,bird (116).png,bird,,0.3786,0.749,0.3239,0.237
590,weasel_aug_14.png,weasel,,0.2817,0.749,0.1869,0.1222
412,podolic_cow (168).png,podolic_cow,,0.1869,0.1101,0.5062,0.8407
434,bird (121).png,bird,,0.2838,0.762,0.0567,0.0898
590,weasel_aug_21.png,weasel,,0.2817,0.749,0.1869,0.1222
37,badger_aug_32.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
115,badger (1)_aug_33.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
45,lizard (1)_aug_13.png,lizard,,0.0406,0.074,0.0296,0.1611
491,bird (137).png,bird,,0.6421,0.4981,0.1828,0.3509
590,weasel_aug_40.png,weasel,,0.2817,0.749,0.1869,0.1222
585,bird (175).png,bird,,0.3203,0.8351,0.0333,0.1064
277,dog_aug_45.png,dog,2025-02-14T10:22:29,0.3515,0.3481,0.0833,0.1527
230,wolf (4)_aug_4.png,wolf,,0.3625,0.7361,0.2812,0.2157
525,bird (155).png,bird,,0.3218,0.6712,0.177,0.2379
612,dog (2)_aug_44.png,dog,,0.9593,0.4148,0.0406,0.2074
261,porcupine (2)_aug_10.png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
161,cat (5)_aug_5.png,cat,2025-02-17T11:40:28,0.3624,0.4611,0.0411,0.1018
52,podolic_cow (25).png,podolic_cow,2025-02-04T08:23:45,0.364,0.1805,0.1562,0.2472
182,bird (48).png,bird,,0.8552,0.2759,0.0838,0.0935
567,bird (167).png,bird,,0.0,0.6583,0.0963,0.212
590,weasel_aug_25.png,weasel,,0.2817,0.749,0.1869,0.1222
262,podolic_cow (110).png,podolic_cow,,0.0854,0.1537,0.7578,0.7981
193,bird (51).png,bird,,0.2078,0.5796,0.2046,0.2574
37,badger_aug_8.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
78,podolic_cow (41).png,podolic_cow,,0.8234,0.1981,0.1765,0.6583
592,boar (86).png,boar,2024-12-17T07:24:13,0.0,0.3277,0.2307,0.6342
5,butterfly_aug_30.png,butterfly,,0.0369,0.0481,0.0317,0.1851
623,boar (90).png,boar,2025-03-28T18:01:09,0.7255,0.8249,0.0489,0.1138
222,fox (14).png,fox,,0.2505,0.462,0.1161,0.1111
5,butterfly_aug_18.png,butterfly,,0.0369,0.0481,0.0317,0.1851
82,boar (7).png,boar,2024-12-28T09:10:31,0.513,0.2101,0.1171,0.3472
379,boar (58).png,boar,2025-03-28T18:09:31,0.001,0.0018,0.9671,0.9953
429,bird (119).png,bird,,0.4677,0.7675,0.0427,0.1231
594,bird (177).png,bird,,0.9166,0.2796,0.0833,0.1453
244,bird (63).png,bird,,0.2041,0.6722,0.1552,0.2611
562,bird (166).png,bird,,0.4552,0.7916,0.0322,0.0981
5,butterfly.png,butterfly,,0.0369,0.0481,0.0317,0.1851
256,fox (21).png,fox,2025-03-13T18:51:39,0.5114,0.9472,0.1343,0.0518
354,podolic_cow (149).png,podolic_cow,2025-01-04T08:11:28,0.4552,0.5842,0.2906,0.4138
70,podolic_cow (37).png,podolic_cow,2025-02-04T08:24:59,0.601,0.2101,0.2489,0.3425
25,bird (6).png,bird,,0.3427,0.5055,0.0583,0.0777
194,boar (29).png,boar,,0.2385,0.5777,0.4614,0.374
5,butterfly_aug_35.png,butterfly,,0.0369,0.0481,0.0317,0.1851
168,wolf (2)_aug_26.png,wolf,,0.0442,0.6768,0.3354,0.274
503,podolic_cow (209).png,podolic_cow,,0.0,0.5361,0.1364,0.4157
174,wolf (3).png,wolf,,0.701,0.4148,0.0473,0.1611
440,bird (124).png,bird,,0.3453,0.8861,0.0369,0.0805
504,podolic_cow (210).png,podolic_cow,2025-03-24T13:25:17,0.0,0.0824,0.2312,0.5249
590,weasel_aug_1.png,weasel,,0.2817,0.749,0.1869,0.1222
278,podolic_cow (115).png,podolic_cow,2025-03-14T15:16:34,0.0,0.1787,0.2114,0.5861
618,podolic_cow (255).png,podolic_cow,,0.1776,0.1879,0.5015,0.7629
232,bird (59).png,bird,,0.3312,0.8379,0.0479,0.1037
53,podolic_cow (26).png,podolic_cow,,0.0,0.0009,0.4208,0.9499
345,fox (29).png,fox,2025-08-02T14:47:17,0.9479,0.5842,0.052,0.1462
399,bird (108).png,bird,2025-04-21T07:16:36,0.0005,0.6546,0.1687,0.3175
498,bird (141).png,bird,,0.6135,0.2648,0.1005,0.162
346,bird (93).png,bird,2025-04-19T08:36:08,0.2177,0.5898,0.1843,0.2666
535,dog (1)_aug_22.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
115,badger (1)_aug_13.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
122,podolic_cow (55).png,podolic_cow,2025-03-30T13:32:29,0.0,0.0666,0.2953,0.7138
154,porcupine_aug_24.png,porcupine,,0.5,0.6796,0.0979,0.2231
103,bird (26).png,bird,,0.4343,0.5249,0.2265,0.4583
168,wolf (2)_aug_14.png,wolf,,0.0442,0.6768,0.3354,0.274
595,podolic_cow (246).png,podolic_cow,,0.0005,0.0462,0.6421,0.9046
237,podolic_cow (103).png,podolic_cow,,0.0,0.1268,0.6484,0.8249
629,bird (188).png,bird,,0.4213,0.7916,0.052,0.1064
83,cat (2)_aug_14.png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
423,bird (117).png,bird,2025-04-19T08:23:39,0.2312,0.5074,0.2015,0.2379
413,bird (113).png,bird,,0.1322,0.6351,0.1505,0.2981
514,bird (148).png,bird,,0.6026,0.5203,0.0781,0.0861
189,porcupine (1)_aug_5.png,porcupine,,0.3854,0.4231,0.0557,0.1268
485,podolic_cow (200).png,podolic_cow,,0.0,0.0009,0.9942,0.9499
590,weasel_aug_26.png,weasel,,0.2817,0.749,0.1869,0.1222
131,boar (21).png,boar,2025-03-28T18:10:39,0.0,0.0,0.6833,0.9972
591,boar (85).png,boar,,0.8984,0.5083,0.1015,0.3768
77,bird (20).png,bird,,0.3453,0.5009,0.0796,0.1842
535,dog (1)_aug_4.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
424,podolic_cow (173).png,podolic_cow,,0.6609,0.3425,0.2255,0.6027
369,porcupine (3)_aug_23.png,porcupine,,0.3828,0.4175,0.15,0.2277
37,badger_aug_28.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
612,dog (2)_aug_20.png,dog,,0.9593,0.4148,0.0406,0.2074
241,wolf (5)_aug_17.png,wolf,,0.7359,0.4138,0.0645,0.2509
537,boar (78).png,boar,2024-12-17T14:08:28,0.2494,0.225,0.1656,0.1944
553,podolic_cow (230).png,podolic_cow,,0.2656,0.0527,0.7343,0.8981
500,podolic_cow (207).png,podolic_cow,,0.0,0.025,0.2494,0.9583
574,bird (170).png,bird,,0.0,0.8,0.2635,0.1925
100,fox (4).png,fox,2025-05-01T13:55:26,0.8552,0.0018,0.1447,0.9592
162,bird (41).png,bird,,0.3177,0.587,0.2427,0.3527
3,podolic_cow (1).png,podolic_cow,,0.0,0.0009,0.4427,0.9509
248,bird (67).png,bird,,0.3661,0.5805,0.3463,0.3611
5,butterfly_aug_4.png,butterfly,,0.0369,0.0481,0.0317,0.1851
404,boar (61).png,boar,2024-12-21T01:49:58,0.4234,0.2027,0.2802,0.3944
530,bird (157).png,bird,,0.4203,0.5842,0.2265,0.3592
319,bird (84).png,bird,,0.3531,0.562,0.2838,0.4361
617,podolic_cow (254).png,podolic_cow,,0.1562,0.4398,0.3166,0.512
640,boar (96).png,boar,2025-03-26T12:41:59,0.4598,0.1574,0.5401,0.8407
240,bird (61).png,bird,,0.1802,0.5166,0.077,0.1212
154,porcupine_aug_4.png,porcupine,,0.5,0.6796,0.0979,0.2231
115,badger (1)_aug_29.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
478,badger (3)_aug_15.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
670,podolic_cow (277).png,podolic_cow,2025-02-21T10:23:14,0.4395,0.1453,0.351,0.8064
109,bird (28).png,bird,,0.4348,0.7055,0.352,0.2833
26,cat (1)_aug_1.png,cat,2025-03-30T10:15:01,0.327,0.7361,0.2005,0.2259
149,podolic_cow (69).png,podolic_cow,,0.0,0.0,1.0,0.9509
163,podolic_cow (75).png,podolic_cow,,0.0005,0.1453,0.5838,0.8064
456,cat (8)_aug_8.png,cat,2025-03-22T10:38:29,0.5385,0.9481,0.0734,0.0509
581,podolic_cow (239).png,podolic_cow,,0.1119,0.0009,0.4197,0.9499
115,badger (1)_aug_1.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
535,dog (1)_aug_25.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
214,podolic_cow (95).png,podolic_cow,,0.2156,0.1564,0.476,0.7953
186,boar (27).png,boar,2024-12-24T09:58:17,0.1765,0.2018,0.1343,0.4805
590,weasel_aug_13.png,weasel,,0.2817,0.749,0.1869,0.1222
277,dog_aug_36.png,dog,2025-02-14T10:22:29,0.3515,0.3481,0.0833,0.1527
540,podolic_cow (224).png,podolic_cow,,0.1062,0.0009,0.7546,0.9499
236,fox (18).png,fox,2025-10-02T19:42:28,0.2317,0.5129,0.0947,0.1175
356,wolf (7)_aug_7.png,wolf,2025-03-27T18:58:27,0.5807,0.3259,0.038,0.2101
390,podolic_cow (161).png,podolic_cow,,0.0005,0.1296,0.5515,0.8212
535,dog (1)_aug_16.png,dog,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
432,bird (120).png,bird,,0.326,0.8129,0.2296,0.1851
602,fox (46).png,fox,2024-12-20T06:24:57,0.4937,0.3203,0.0921,0.1601
324,bird (86).png,bird,,0.0,0.3972,0.0213,0.0814
73,bird (17).png,bird,,0.4161,0.5805,0.1203,0.1657
146,podolic_cow (67).png,podolic_cow,,0.2713,0.0018,0.5375,0.9499
615,bird (183).png,bird,,0.3651,0.6249,0.1984,0.2398
260,bird (68).png,bird,,0.364,0.6879,0.1562,0.3101
572,cat (11)_aug_11.png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
507,boar (76).png,boar,2025-03-28T18:10:05,0.1713,0.0009,0.8281,0.9953
561,bird (165).png,bird,2025-04-25T07:16:45,0.9151,0.3777,0.0843,0.1953
669,podolic_cow (276).png,podolic_cow,,0.3817,0.2129,0.4114,0.7388
601,boar (87).png,boar,2025-01-15T10:38:32,0.913,0.3824,0.0869,0.2509
37,badger_aug_40.png,badger,2025-03-04T04:18:55,0.4546,0.3944,0.0411,0.0703
261,porcupine (2)_aug_6.png,porcupine,2025-04-04T00:08:14,0.4406,0.362,0.0322,0.075
363,wolf (8)_aug_8.png,wolf,2025-03-26T01:11:43,0.0,0.4648,0.1411,0.3324
637,podolic_cow (262).png,podolic_cow,2025-03-04T10:04:52,0.1015,0.0009,0.6156,0.9518
277,dog_aug_42.png,dog,2025-02-14T10:22:29,0.3515,0.3481,0.0833,0.1527
45,lizard (1)_aug_21.png,lizard,,0.0406,0.074,0.0296,0.1611
273,podolic_cow (113).png,podolic_cow,,0.5109,0.1842,0.4203,0.5342
590,weasel_aug_7.png,weasel,,0.2817,0.749,0.1869,0.1222
269,fox (23).png,fox,2025-02-14T14:46:59,0.0,0.5814,0.0734,0.1527
42,bird (10).png,bird,,0.3218,0.9175,0.0703,0.0805
430,podolic_cow (176).png,podolic_cow,,0.7828,0.2074,0.2171,0.4898
295,podolic_cow (123).png,podolic_cow,2025-03-12T12:25:57,0.0,0.012,0.3005,0.9388
438,boar (67).png,boar,2024-12-22T15:34:01,0.4578,0.1777,0.0625,0.1351
564,podolic_cow (233).png,podolic_cow,,0.4843,0.1416,0.2156,0.4092
263,bird (69).png,bird,,0.4822,0.5194,0.1036,0.2138
83,cat (2)_aug_2.png,cat,2025-02-17T11:18:54,0.427,0.6583,0.1796,0.1833
589,podolic_cow (244).png,podolic_cow,2025-01-04T08:18:38,0.4911,0.6046,0.2828,0.3944
655,boar (98).png,boar,2024-12-31T09:32:00,0.7807,0.5064,0.2192,0.4435
596,bird (178).png,bird,,0.2541,0.8518,0.0557,0.1185
572,cat (11)_aug_35.png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
502,podolic_cow (208).png,podolic_cow,2025-03-25T08:20:15,0.277,0.1768,0.3546,0.8222
482,fox (39).png,fox,2025-03-20T09:41:10,0.4192,0.425,0.0307,0.0833
152,podolic_cow (71).png,podolic_cow,2025-03-13T15:01:31,0.0864,0.1509,0.4635,0.774
478,badger (3)_aug_39.png,badger,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
112,boar (14).png,boar,2024-12-17T07:41:53,0.114,0.2296,0.1218,0.3546
241,wolf (5)_aug_5.png,wolf,,0.7359,0.4138,0.0645,0.2509
154,porcupine_aug_40.png,porcupine,,0.5,0.6796,0.0979,0.2231
590,weasel_aug_0.png,weasel,,0.2817,0.749,0.1869,0.1222
195,lizard (2)_aug_14.png,lizard,,0.6244,0.4231,0.0171,0.0694
367,podolic_cow (152).png,podolic_cow,,0.639,0.1833,0.2098,0.4277
45,lizard (1).png,lizard,,0.0406,0.074,0.0296,0.1611
489,cat (9)_aug_33.png,cat,2025-02-17T10:21:35,0.5197,0.6509,0.1765,0.1777
422,cat (7)_aug_7.png,cat,,0.5255,0.6481,0.1744,0.1824
499,podolic_cow (206).png,podolic_cow,,0.3359,0.2509,0.363,0.7009
115,badger (1)_aug_41.png,badger,2025-03-04T03:19:24,0.4197,0.3999,0.0494,0.0814
207,bird (54).png,bird,,0.0406,0.4509,0.2406,0.4824
226,fox (16).png,fox,2025-06-03T09:39:43,0.6333,0.6296,0.1776,0.1712
139,podolic_cow (64).png,podolic_cow,,0.0,0.1861,0.438,0.7648
428,bird (118).png,bird,2025-02-17T07:34:07,0.6776,0.5499,0.1286,0.1629
658,bird (197).png,bird,,0.5067,0.5749,0.326,0.3675
493,bird (139).png,bird,,0.4171,0.7638,0.2177,0.2203
289,wolf (6)_aug_18.png,wolf,,0.9005,0.4296,0.0718,0.212
111,fox (5).png,fox,2025-06-03T08:11:28,0.5609,0.5611,0.1572,0.1388
481,podolic_cow (198).png,podolic_cow,2025-02-04T08:25:54,0.5166,0.2111,0.1385,0.2925
590,weasel_aug_23.png,weasel,,0.2817,0.749,0.1869,0.1222
89,wolf (1)_aug_13.png,wolf,,0.4447,0.5731,0.1244,0.3777
466,boar (72).png,boar,2025-01-15T10:39:28,0.2072,0.4972,0.1703,0.4129
183,podolic_cow (81).png,podolic_cow,,0.4281,0.0777,0.4124,0.875
124,bird (31).png,bird,,0.0822,0.7907,0.1489,0.2083
