id,filepath,class,timestamp,x_min,y_min,width,height
425,podolic_cow (174).png,podolic_cow,2025-01-04T08:17:07,0.1791,0.0537,0.5296,0.6712
427,boar (66).png,boar,,0.1072,0.1962,0.1697,0.212
428,bird (118).png,bird,2025-02-17T07:34:07,0.6776,0.5499,0.1286,0.1629
429,bird (119).png,bird,,0.4677,0.7675,0.0427,0.1231
430,podolic_cow (176).png,podolic_cow,,0.7828,0.2074,0.2171,0.4898
431,podolic_cow (177).png,podolic_cow,2025-04-15T07:38:59,0.3479,0.1629,0.1338,0.3611
433,podolic_cow (178).png,podolic_cow,,0.2364,0.0037,0.7635,0.949
436,bird (123).png,bird,2025-04-23T16:39:56,0.3979,0.687,0.1098,0.3092
439,boar (68).png,boar,2024-12-17T07:52:20,0.0729,0.1648,0.2666,0.262
440,bird (124).png,bird,,0.3453,0.8861,0.0369,0.0805
441,podolic_cow (180).png,podolic_cow,,0.4859,0.1416,0.3505,0.7509
442,bird (125).png,bird,2025-04-23T18:56:57,0.2385,0.6962,0.0874,0.2194
443,podolic_cow (181).png,podolic_cow,2025-01-04T08:18:01,0.627,0.1583,0.2645,0.8027
444,podolic_cow (182).png,podolic_cow,,0.7187,0.2175,0.1348,0.4212
445,podolic_cow (183).png,podolic_cow,,0.0906,0.0342,0.5338,0.9175
446,bird (126).png,bird,2025-04-19T07:44:51,0.5953,0.5518,0.2609,0.2194
447,bird (127).png,bird,,0.0796,0.8407,0.1916,0.1574
450,bird (128).png,bird,,0.2802,0.6703,0.1562,0.3129
451,podolic_cow (184).png,podolic_cow,2025-05-04T07:57:24,0.3494,0.4629,0.4677,0.5361
452,boar (70).png,boar,2024-12-22T15:50:35,0.4484,0.1509,0.0583,0.1916
454,podolic_cow (185).png,podolic_cow,2025-02-24T09:09:44,0.0,0.1194,0.276,0.625
456,cat (8).png,cat,2025-03-22T10:38:29,0.5385,0.9481,0.0734,0.0509
457,boar (71).png,boar,2024-12-22T15:36:35,0.7281,0.3268,0.2718,0.6342
458,podolic_cow (186).png,podolic_cow,,0.5796,0.2111,0.313,0.5444
459,podolic_cow (187).png,podolic_cow,2025-04-15T07:41:16,0.3895,0.1972,0.1239,0.3148
460,fox (37).png,fox,2025-02-14T14:51:25,0.1416,0.4277,0.0578,0.1583
461,bird (131).png,bird,,0.7895,0.5518,0.1708,0.2157
462,podolic_cow (188).png,podolic_cow,,0.0,0.0796,0.7557,0.8712
464,podolic_cow (190).png,podolic_cow,,0.4682,0.2046,0.2567,0.6972
465,bird (132).png,bird,,0.452,0.5851,0.0802,0.2388
466,boar (72).png,boar,2025-01-15T10:39:28,0.2072,0.4972,0.1703,0.4129
468,podolic_cow (192).png,podolic_cow,,0.5494,0.2574,0.2552,0.3425
469,boar (73).png,boar,,0.4348,0.2675,0.0322,0.0722
471,fox (38).png,fox,2025-09-02T09:30:55,0.5729,0.4564,0.0359,0.1462
472,bird (134).png,bird,,0.451,0.6583,0.1916,0.3111
474,podolic_cow (194).png,podolic_cow,,0.7718,0.1824,0.2281,0.6037
475,bird (135).png,bird,,0.4901,0.7648,0.0656,0.0824
477,podolic_cow (196).png,podolic_cow,,0.3666,0.1629,0.364,0.7888
478,badger (3).png,other,2024-12-15T19:09:32,0.7848,0.687,0.2151,0.275
479,podolic_cow (197).png,podolic_cow,2025-01-16T16:04:30,0.2859,0.0,0.714,0.9509
480,boar (74).png,boar,2024-12-17T14:10:10,0.4468,0.2083,0.0484,0.1518
481,podolic_cow (198).png,podolic_cow,2025-02-04T08:25:54,0.5166,0.2111,0.1385,0.2925
482,fox (39).png,fox,2025-03-20T09:41:10,0.4192,0.425,0.0307,0.0833
483,bird (136).png,bird,,0.5343,0.8342,0.0807,0.1194
484,podolic_cow (199).png,podolic_cow,2025-01-04T14:02:10,0.8531,0.3222,0.0572,0.2527
485,podolic_cow (200).png,podolic_cow,,0.0,0.0009,0.9942,0.9499
486,podolic_cow (201).png,podolic_cow,2025-03-25T08:05:13,0.0,0.1509,0.5947,0.8472
487,podolic_cow (202).png,podolic_cow,,0.2427,0.1148,0.3979,0.8379
488,podolic_cow (203).png,podolic_cow,,0.6843,0.2305,0.1791,0.5055
490,cat (10).png,cat,2025-02-19T14:39:23,0.3937,0.6675,0.1854,0.1777
491,bird (137).png,bird,,0.6421,0.4981,0.1828,0.3509
493,bird (139).png,bird,,0.4171,0.7638,0.2177,0.2203
494,boar (75).png,boar,2025-03-26T14:32:42,0.6854,0.6092,0.3145,0.3898
495,podolic_cow (204).png,podolic_cow,2025-03-24T13:39:55,0.563,0.5648,0.2885,0.4342
496,bird (140).png,bird,2025-04-20T15:23:32,0.0828,0.8037,0.1494,0.1944
497,podolic_cow (205).png,podolic_cow,,0.0005,0.0009,0.7572,0.9509
499,podolic_cow (206).png,podolic_cow,,0.3359,0.2509,0.363,0.7009
500,podolic_cow (207).png,podolic_cow,,0.0,0.025,0.2494,0.9583
501,bird (142).png,bird,,0.1473,0.7296,0.1239,0.2694
502,podolic_cow (208).png,podolic_cow,2025-03-25T08:20:15,0.277,0.1768,0.3546,0.8222
503,podolic_cow (209).png,podolic_cow,,0.0,0.5361,0.1364,0.4157
504,podolic_cow (210).png,podolic_cow,2025-03-24T13:25:17,0.0,0.0824,0.2312,0.5249
505,podolic_cow (211).png,podolic_cow,2025-04-15T07:38:05,0.2203,0.1657,0.2249,0.5074
507,boar (76).png,boar,2025-03-28T18:10:05,0.1713,0.0009,0.8281,0.9953
508,bird (144).png,bird,,0.4177,0.7657,0.2359,0.2203
510,podolic_cow (212).png,podolic_cow,,0.589,0.2407,0.1604,0.3009
511,bird (146).png,bird,,0.4067,0.7333,0.0848,0.1175
512,podolic_cow (213).png,podolic_cow,2025-01-15T10:49:28,0.0,0.4416,0.4661,0.5092
513,bird (147).png,bird,,0.4697,0.7768,0.0572,0.0962
514,bird (148).png,bird,,0.6026,0.5203,0.0781,0.0861
515,fox (40).png,fox,,0.4567,0.399,0.0192,0.0583
517,bird (150).png,bird,,0.4916,0.7259,0.1359,0.2472
519,podolic_cow (215).png,podolic_cow,,0.2953,0.3907,0.3052,0.5611
520,bird (151).png,bird,,0.5036,0.6249,0.3276,0.3231
521,bird (152).png,bird,2025-04-19T06:40:38,0.0,0.6629,0.252,0.3166
522,podolic_cow (216).png,podolic_cow,2025-03-25T08:35:44,0.3875,0.4157,0.3567,0.5824
523,bird (153).png,bird,,0.1109,0.8722,0.0833,0.1018
524,bird (154).png,bird,,0.1218,0.6731,0.2187,0.3203
525,bird (155).png,bird,,0.3218,0.6712,0.177,0.2379
526,boar (77).png,boar,2024-12-28T09:27:42,0.7265,0.3462,0.2734,0.6157
527,bird (156).png,bird,,0.3223,0.8129,0.0489,0.0935
528,podolic_cow (217).png,podolic_cow,,0.5406,0.2472,0.1312,0.4916
529,podolic_cow (218).png,podolic_cow,2025-05-04T08:06:12,0.5859,0.7027,0.0562,0.1907
530,bird (157).png,bird,,0.4203,0.5842,0.2265,0.3592
532,podolic_cow (220).png,podolic_cow,,0.276,0.3777,0.4296,0.574
534,podolic_cow (222).png,podolic_cow,2025-03-25T08:41:48,0.4927,0.099,0.5072,0.8629
535,dog (1).png,other,2025-02-17T16:51:43,0.4281,0.3212,0.0583,0.1629
536,fox (41).png,fox,2025-04-04T22:14:33,0.3869,0.4129,0.0401,0.0907
537,boar (78).png,boar,2024-12-17T14:08:28,0.2494,0.225,0.1656,0.1944
538,bird (158).png,bird,,0.4031,0.7009,0.1968,0.2898
539,podolic_cow (223).png,podolic_cow,,0.0,0.0009,1.0,0.9499
540,podolic_cow (224).png,podolic_cow,,0.1062,0.0009,0.7546,0.9499
541,bird (159).png,bird,,0.4625,0.6731,0.1276,0.1342
542,podolic_cow (225).png,podolic_cow,,0.6937,0.1851,0.1296,0.4212
543,boar (79).png,boar,2024-12-31T07:03:17,0.5328,0.2972,0.1942,0.5953
544,bird (160).png,bird,,0.4057,0.4953,0.0468,0.1453
545,boar (80).png,boar,2024-12-30T07:26:48,0.1125,0.274,0.1947,0.6842
546,bird (161).png,bird,,0.5833,0.5722,0.3786,0.3861
547,bird (162).png,bird,2024-12-17T08:23:48,0.5661,0.7787,0.2161,0.1824
548,podolic_cow (226).png,podolic_cow,,0.1401,0.2453,0.4197,0.7064
549,podolic_cow (227).png,podolic_cow,2025-05-04T08:01:58,0.5708,0.6749,0.1953,0.324
550,podolic_cow (228).png,podolic_cow,,0.0,0.1444,0.451,0.8074
551,fox (42).png,fox,2025-06-03T07:55:06,0.9557,0.5296,0.0442,0.0953
552,podolic_cow (229).png,podolic_cow,,0.0989,0.0009,0.901,0.9499
553,podolic_cow (230).png,podolic_cow,,0.2656,0.0527,0.7343,0.8981
555,podolic_cow (231).png,podolic_cow,,0.5635,0.2148,0.3499,0.6888
559,wolf (10).png,wolf,,0.6776,0.337,0.0838,0.1453
560,boar (81).png,boar,2024-12-22T15:54:04,0.4468,0.1481,0.0703,0.1777
561,bird (165).png,bird,2025-04-25T07:16:45,0.9151,0.3777,0.0843,0.1953
562,bird (166).png,bird,,0.4552,0.7916,0.0322,0.0981
563,boar (82).png,boar,2024-12-28T09:03:05,0.4786,0.212,0.0812,0.2425
565,podolic_cow (234).png,podolic_cow,,0.0,0.449,1.0,0.5
566,podolic_cow (235).png,podolic_cow,2025-01-04T08:20:44,0.664,0.149,0.3359,0.4824
567,bird (167).png,bird,,0.0,0.6583,0.0963,0.212
568,fox (44).png,fox,2025-03-11T18:40:51,0.6588,0.4796,0.0479,0.1277
570,boar (83).png,boar,2025-03-12T12:12:15,0.5848,0.5472,0.1328,0.4046
571,bird (169).png,bird,,0.3651,0.6611,0.0687,0.1601
572,cat (11).png,cat,2025-02-16T11:27:09,0.2223,0.5157,0.0791,0.124
573,podolic_cow (236).png,podolic_cow,2025-05-04T08:19:52,0.263,0.1583,0.3994,0.5546
574,bird (170).png,bird,,0.0,0.8,0.2635,0.1925
575,bird (171).png,bird,,0.352,0.7703,0.0505,0.0944
576,bird (172).png,bird,,0.6062,0.5537,0.2932,0.2037
577,bird (173).png,bird,,0.2369,0.6462,0.1135,0.1527
578,boar (84).png,boar,2024-12-29T08:13:56,0.8531,0.5416,0.1468,0.4194
579,podolic_cow (237).png,podolic_cow,2025-03-13T15:04:29,0.2624,0.1694,0.1833,0.4749
580,podolic_cow (238).png,podolic_cow,,0.3723,0.2231,0.3463,0.7287
581,podolic_cow (239).png,podolic_cow,,0.1119,0.0009,0.4197,0.9499
582,podolic_cow (240).png,podolic_cow,2025-01-04T08:15:11,0.3234,0.1888,0.5541,0.6324
583,podolic_cow (241).png,podolic_cow,2025-01-04T08:17:58,0.3703,0.6138,0.2635,0.3842
584,bird (174).png,bird,,0.302,0.8555,0.0364,0.1
585,bird (175).png,bird,,0.3203,0.8351,0.0333,0.1064
586,podolic_cow (242).png,podolic_cow,,0.8937,0.2416,0.1062,0.6694
588,bird (176).png,bird,,0.1119,0.8361,0.0635,0.1194
589,podolic_cow (244).png,podolic_cow,2025-01-04T08:18:38,0.4911,0.6046,0.2828,0.3944
591,boar (85).png,boar,,0.8984,0.5083,0.1015,0.3768
593,podolic_cow (245).png,podolic_cow,,0.6057,0.2101,0.3166,0.6814
594,bird (177).png,bird,,0.9166,0.2796,0.0833,0.1453
595,podolic_cow (246).png,podolic_cow,,0.0005,0.0462,0.6421,0.9046
596,bird (178).png,bird,,0.2541,0.8518,0.0557,0.1185
598,bird (179).png,bird,2025-02-05T06:59:30,0.1677,0.7101,0.0843,0.2083
599,podolic_cow (247).png,podolic_cow,,0.0,0.0018,0.9973,0.949
600,podolic_cow (248).png,podolic_cow,,0.1838,0.0157,0.6796,0.9351
601,boar (87).png,boar,2025-01-15T10:38:32,0.913,0.3824,0.0869,0.2509
602,fox (46).png,fox,2024-12-20T06:24:57,0.4937,0.3203,0.0921,0.1601
603,podolic_cow (249).png,podolic_cow,,0.0,0.0,0.7312,0.9509
605,bird (180).png,bird,,0.3604,0.3268,0.0682,0.1527
607,bird (181).png,bird,,0.2703,0.7657,0.2182,0.212
608,podolic_cow (250).png,podolic_cow,,0.3494,0.2027,0.3104,0.749
609,podolic_cow (251).png,podolic_cow,,0.2322,0.0129,0.3708,0.9388
610,boar (89).png,boar,2024-12-17T14:00:24,0.189,0.2046,0.2479,0.2564
611,podolic_cow (252).png,podolic_cow,2025-01-04T08:14:16,0.5213,0.0509,0.4786,0.7749
612,dog (2).png,other,,0.9593,0.4148,0.0406,0.2074
613,podolic_cow (253).png,podolic_cow,,0.0005,0.0,0.8104,0.9509
615,bird (183).png,bird,,0.3651,0.6249,0.1984,0.2398
616,bird (184).png,bird,,0.2661,0.749,0.0666,0.1111
617,podolic_cow (254).png,podolic_cow,,0.1562,0.4398,0.3166,0.512
618,podolic_cow (255).png,podolic_cow,,0.1776,0.1879,0.5015,0.7629
620,fox (48).png,fox,2025-03-04T06:30:44,0.3958,0.4037,0.0442,0.1009
621,podolic_cow (257).png,podolic_cow,,0.3614,0.1231,0.6203,0.8277
622,bird (185).png,bird,,0.5749,0.5398,0.0843,0.1749
623,boar (90).png,boar,2025-03-28T18:01:09,0.7255,0.8249,0.0489,0.1138
625,bird (187).png,bird,,0.2098,0.8749,0.1083,0.1185
628,fox (50).png,fox,2025-03-19T06:23:00,0.4291,0.4203,0.0239,0.0768
629,bird (188).png,bird,,0.4213,0.7916,0.052,0.1064
630,boar (92).png,boar,2024-12-30T07:27:42,0.2723,0.1462,0.1145,0.3166
631,boar (93).png,boar,2024-12-31T09:09:22,0.1692,0.2138,0.1494,0.5074
632,podolic_cow (258).png,podolic_cow,,0.1343,0.0083,0.6177,0.9425
633,podolic_cow (259).png,podolic_cow,2025-03-13T15:00:34,0.2067,0.1888,0.4192,0.7722
635,podolic_cow (261).png,podolic_cow,2025-03-25T08:34:33,0.6614,0.0009,0.3385,0.9611
637,podolic_cow (262).png,podolic_cow,2025-03-04T10:04:52,0.1015,0.0009,0.6156,0.9518
638,bird (189).png,bird,,0.5354,0.0462,0.0765,0.1842
639,boar (95).png,boar,2025-01-15T12:34:54,0.5208,0.3962,0.1583,0.1981
640,boar (96).png,boar,2025-03-26T12:41:59,0.4598,0.1574,0.5401,0.8407
644,podolic_cow (264).png,podolic_cow,,0.001,0.1694,0.6067,0.7805
645,boar (97).png,boar,,0.8541,0.3407,0.1458,0.6203
646,podolic_cow (265).png,podolic_cow,2025-01-04T08:10:41,0.2885,0.5499,0.2828,0.4481
647,podolic_cow (266).png,podolic_cow,,0.0,0.2249,0.1109,0.4277
648,podolic_cow (267).png,podolic_cow,2025-03-30T13:30:35,0.0,0.0009,0.0911,0.7407
650,wolf (11).png,wolf,,0.7432,0.3768,0.0484,0.1805
651,podolic_cow (269).png,podolic_cow,,0.1859,0.0657,0.6468,0.887
652,bird (192).png,bird,,0.2911,0.8462,0.039,0.1185
653,bird (193).png,bird,,0.4213,0.6074,0.2203,0.3851
654,bird (194).png,bird,,0.0999,0.7592,0.3401,0.2361
655,boar (98).png,boar,2024-12-31T09:32:00,0.7807,0.5064,0.2192,0.4435
656,bird (195).png,bird,,0.4182,0.562,0.0838,0.2675
657,bird (196).png,bird,,0.3822,0.6546,0.0671,0.1064
658,bird (197).png,bird,,0.5067,0.5749,0.326,0.3675
659,podolic_cow (270).png,podolic_cow,,0.3104,0.4814,0.3552,0.5175
660,bird (198).png,bird,,0.4781,0.4972,0.076,0.3277
661,podolic_cow (271).png,podolic_cow,,0.0,0.2101,0.5255,0.7407
662,bird (199).png,bird,,0.4229,0.7888,0.0791,0.1333
663,podolic_cow (272).png,podolic_cow,,0.0421,0.0018,0.713,0.9509
664,podolic_cow (273).png,podolic_cow,2025-03-25T08:36:17,0.6203,0.6824,0.227,0.3166
665,boar (99).png,boar,2025-01-15T10:36:10,0.5833,0.3703,0.1218,0.1638
666,podolic_cow (274).png,podolic_cow,2025-03-14T15:25:06,0.6911,0.6425,0.0651,0.0564
667,boar (100).png,boar,2024-12-18T00:27:21,0.0,0.4083,0.2338,0.5546
668,podolic_cow (275).png,podolic_cow,2025-03-12T12:21:40,0.8744,0.2666,0.076,0.1842
669,podolic_cow (276).png,podolic_cow,,0.3817,0.2129,0.4114,0.7388
670,podolic_cow (277).png,podolic_cow,2025-02-21T10:23:14,0.4395,0.1453,0.351,0.8064
671,boar.png,boar,NaT,0.0406,0.6129,0.7328,0.3861
672,fox.png,fox,2025-05-24T21:03:30,0.4822,0.3416,0.0687,0.0759
673,fox.png,fox,2025-05-27T02:51:22,0.2734,0.3629,0.0234,0.0694
674,podolic_cow.png,podolic_cow,2025-06-01T17:27:05,0.1348,0.0166,0.3291,0.5435
675,podolic_cow.png,podolic_cow,2025-05-19T10:12:05,0.0,0.1861,0.2822,0.812
677,fox.png,fox,2025-05-29T02:32:48,0.2994,0.3685,0.0703,0.0777
678,boar.png,boar,NaT,0.3411,0.6759,0.202,0.3222
679,wolf.png,wolf,NaT,0.3385,0.6972,0.4291,0.3018
680,boar.png,boar,2025-05-27T14:30:49,0.4338,0.7083,0.1286,0.2907
683,podolic_cow.png,podolic_cow,2025-06-01T18:34:42,0.3338,0.0,0.3713,0.5638
684,wolf.png,wolf,2025-05-28T04:46:30,0.3906,0.2907,0.0895,0.1583
685,podolic_cow.png,podolic_cow,2025-06-01T12:15:17,0.4338,0.0444,0.2234,0.3305
686,boar.png,boar,2025-05-15T11:03:07,0.7369,0.7916,0.1151,0.2074
688,boar.png,boar,2025-05-26T11:24:18,0.2255,0.1157,0.1604,0.2388
689,podolic_cow.png,podolic_cow,2025-05-22T18:10:08,0.6968,0.5157,0.1369,0.249
690,boar.png,boar,2025-09-05T08:13:28,0.5302,0.774,0.1661,0.224
694,fox.png,fox,2025-05-27T21:23:56,0.5182,0.3074,0.0588,0.0638
696,boar.png,boar,NaT,0.652,0.7981,0.1651,0.2009
697,boar.png,boar,2025-05-27T17:12:40,0.3885,0.712,0.1703,0.287
698,boar.png,boar,2025-09-05T08:07:43,0.0,0.6314,0.6979,0.3666
699,boar.png,boar,2025-12-05T13:41:57,0.4916,0.7296,0.113,0.2694
700,boar.png,boar,2025-05-13T11:40:38,0.5781,0.7305,0.1203,0.2666
701,podolic_cow.png,podolic_cow,2025-06-05T17:34:27,0.2572,0.0324,0.5635,0.9657
702,podolic_cow.png,podolic_cow,NaT,0.1489,0.0462,0.2171,0.4962
703,wolf.png,wolf,2025-05-28T07:16:47,0.4864,0.7222,0.1703,0.2768
704,boar.png,boar,2025-11-05T03:37:49,0.4552,0.7083,0.101,0.2898
705,podolic_cow.png,podolic_cow,2025-06-01T14:06:29,0.0,0.0101,0.1416,0.6574
706,podolic_cow.png,podolic_cow,2025-06-01T16:15:34,0.0,0.0194,0.3333,0.5925
707,boar.png,boar,2025-05-19T19:48:08,0.2494,0.6138,0.2234,0.2796
708,podolic_cow.png,podolic_cow,2025-05-19T10:13:06,0.6322,0.4203,0.3677,0.537
709,boar.png,boar,2025-12-05T13:37:33,0.3005,0.4129,0.6989,0.5842
710,boar.png,boar,2025-05-26T11:21:34,0.0,0.8435,0.2921,0.1194
711,boar.png,boar,NaT,0.0,0.7222,0.2088,0.2768
712,podolic_cow.png,podolic_cow,NaT,0.3796,0.4722,0.4968,0.5268
713,podolic_cow.png,podolic_cow,2025-05-19T10:12:05,0.0,0.1861,0.2822,0.812
714,fox.png,fox,2025-05-26T15:26:19,0.0,0.5574,0.0817,0.1444
715,boar.png,boar,2025-05-25T11:19:33,0.7078,0.775,0.1661,0.2222
716,wolf.png,wolf,2025-05-23T22:30:40,0.4661,0.2685,0.0994,0.1425
717,boar.png,boar,2025-09-05T08:14:14,0.8791,0.6981,0.1208,0.3009
719,boar.png,boar,2025-09-05T08:06:55,0.1411,0.7259,0.4677,0.2731
720,podolic_cow.png,podolic_cow,2025-05-19T10:13:06,0.6322,0.4203,0.3677,0.537
721,wolf.png,wolf,2025-05-25T19:37:38,0.0,0.4111,0.101,0.3055
722,fox.png,fox,2025-05-24T23:40:02,0.5067,0.3361,0.0411,0.0546
723,boar.png,boar,2025-05-27T17:13:28,0.5614,0.7166,0.1583,0.2824
724,podolic_cow.png,podolic_cow,2025-06-01T17:28:00,0.0,0.0009,0.4593,0.9601
725,boar.png,boar,NaT,0.1625,0.6814,0.0666,0.2111
726,podolic_cow.png,podolic_cow,2025-07-05T07:34:12,0.0,0.1592,0.0458,0.8296
728,fox.png,fox,2025-05-28T02:07:21,0.5166,0.3231,0.0536,0.0546
729,boar.png,boar,2025-05-27T14:31:35,0.0,0.7388,0.3921,0.2601
730,boar.png,boar,2025-05-27T14:29:59,0.752,0.7564,0.2234,0.2416
732,fox.png,fox,2025-05-29T03:56:00,0.5109,0.3037,0.0656,0.0555
734,boar.png,boar,NaT,0.1291,0.4759,0.1453,0.1861
735,podolic_cow.png,podolic_cow,2025-05-18T16:46:18,0.0,0.037,0.6312,0.9611
736,boar.png,boar,NaT,0.0,0.7222,0.0421,0.2768
738,wolf.png,wolf,2025-05-26T02:03:56,0.3562,0.2666,0.0718,0.2027
740,boar.png,boar,2025-05-15T10:57:20,0.3901,0.6074,0.6098,0.3916
741,boar.png,boar,2025-10-05T20:21:16,0.551,0.6981,0.1677,0.2518
743,podolic_cow.png,podolic_cow,2025-05-18T15:40:39,0.4921,0.4685,0.2651,0.4888
744,boar.png,boar,2025-12-05T13:38:21,0.6109,0.7564,0.2156,0.2425
745,podolic_cow.png,podolic_cow,NaT,0.3796,0.4722,0.4968,0.5268
746,boar.png,boar,2025-05-25T21:19:02,0.0,0.6453,0.1624,0.3537
748,podolic_cow.png,podolic_cow,2025-05-18T15:35:42,0.2078,0.5824,0.2046,0.4166
751,boar.png,boar,NaT,0.6072,0.7703,0.151,0.2287
753,podolic_cow.png,podolic_cow,NaT,0.2005,0.0083,0.3093,0.5388
754,boar.png,boar,2025-05-26T11:23:23,0.5984,0.1342,0.2536,0.3175
